Org,Country,URL,InDB?,LinkedIn,LinkedIn Job Count,Address,Phone number,Country,Language,Contact Form,Company Email Address,Domain Admin,Domain Technical,Team Member - Email,Other Link,Date,Person name
Ulm,Germany,,,,,,,,,,,,,,,,
Global Academy,United States,,,,,,,,,,,,,,,,
Technical University of Kosice,Slovakia,,,,,,,,,,,,,,,,
Colegio Tecnico ProfesionalUlloa,Costa Rica,,,,,,,,,,,,,,,,
iNet Academy Moldova,Moldova,,,,,,,,,,,,,,,,
Corning Community College,United States,,,,,,,,,,,,,,,,
Georgievskaya School #16,Russia,,,,,,,,,,,,,,,,
Glendale Institute,United States,,,,,,,,,,,,,,,,
Langham Creek High School,United States,,,,,,,,,,,,,,,,
BWI Informationstechnik GmbH,Germany,,,,,,,,,,,,,,,,
"I.T. ""Leonardo da Vinci""",Italy,,,,,,,,,,,,,,,,
AMA Computer College - Pasig,Philippines,,,,,,,,,,,,,,,,
K.L.N. College of Engineering,India,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional José Albertazzi Avendano,Costa Rica,,,,,,,,,,,,,,,,
El hayat bartaa hight school,Israel,,,,,,,,,,,,,,,,
ГБОУ лицей №1547,Russia,,,,,,,,,,,,,,,,
Zespół Szkół Zawodowych w Brzegu Dolnym,Poland,,,,,,,,,,,,,,,,
CTC Galván,Dominican Republic,,,,,,,,,,,,,,,,
Penguin House Education,United States,,,,,,,,,,,,,,,,
UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS,Peru,,,,,,,,,,,,,,,,
INS Baix Camp - CA,Spain,,,,,,,,,,,,,,,,
Mountain Top University,Nigeria,,,,,,,,,,,,,,,,
Graphic Era Hill University,India,,,,,,,,,,,,,,,,
DMI Foundation Trust (runs DMI Group of Institutions),India,,,,,,,,,,,,,,,,
Gallaudet University,United States,,,,,,,,,,,,,,,,
IEFP C-EFGU,Portugal,,,,,,,,,,,,,,,,
Universidad Politécnica de Quintana Roo,Mexico,,,,,,,,,,,,,,,,
Universitat Oberta de Catalunya (UOC),Spain,,,,,,,,,,,,,,,,
Centro de Formação de Associação de Escolas do Litoral à Serra,Portugal,,,,,,,,,,,,,,,,
"I.T.S.E.T. ""Manlio Capitolo""",Italy,,,,,,,,,,,,,,,,
Green Hope High School,United States,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, ANKLAV",India,,,,,,,,,,,,,,,,
Katedra Elektrotechniki Teoretycznej i Informatyki Politechniki Krakowskiej,Poland,,,,,,,,,,,,,,,,
AXIS Progressive Development,Cyprus,,,,,,,,,,,,,,,,
Career and Technology Center,United States,,,,,,,,,,,,,,,,
Lanzhou Institute Of Technology,China,,,,,,,,,,,,,,,,
Templemore College of Further Education,Ireland,,,,,,,,,,,,,,,,
Tsuruoka Technical High School,Japan,,,,,,,,,,,,,,,,
Center for IT Professional Development,Ghana,,,,,,,,,,,,,,,,
"Ecole Supérieure de Management, d'Informatique et des Télécoms - SupMTI",United States,,,,,,,,,,,,,,,,
Taipei Municipal Daan Vocational High School,Taiwan,,,,,,,,,,,,,,,,
Państwowa Wyższa Szkoła Zawodowa w Płocku,Poland,,,,,,,,,,,,,,,,
INACAP - Sede La Serena,Chile,,,,,,,,,,,,,,,,
Instituto Politécnico Internacional,Costa Rica,,,,,,,,,,,,,,,,
Technical University of Kosice,Slovakia,,,,,,,,,,,,,,,,
Huangyan First Vocational & Technical School,China,,,,,,,,,,,,,,,,
James A. Rhodes State College,United States,,,,,,,,,,,,,,,,
UMBC Training Centers,United States,,,,,,,,,,,,,,,,
"Tatabanyai Integralt Szakiskola, Kozepiskola es Kollegium Banki Donat Telephely",Hungary,,,,,,,,,,,,,,,,
新北市立新北高級工業職業學校,Taiwan,,,,,,,,,,,,,,,,
Socorro ISD-Socorro HS,United States,,,,,,,,,,,,,,,,
Paine College,United States,,,,,,,,,,,,,,,,
Illinois Central College,United States,,,,,,,,,,,,,,,,
Institut Supérieur d´Informatique de Tunis (ISI),Tunisia,,,,,,,,,,,,,,,,
Community College of Philadelphia,United States,,,,,,,,,,,,,,,,
Servicio Nacional de Aprendizaje Chia,Colombia,,,,,,,,,,,,,,,,
UNIVERSITAS SILIWANGI,Indonesia,,,,,,,,,,,,,,,,
Dr. Zakir Husain Institute,India,,,,,,,,,,,,,,,,
Coast Union High School,United States,,,,,,,,,,,,,,,,
Plainfield Free Public Library,United States,,,,,,,,,,,,,,,,
Institute of Petroleum Engineering and I.T. of Kazakh-British Technical University,Kazakhstan,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional San Pablo Leon Cortes,Costa Rica,,,,,,,,,,,,,,,,
Publiczne Gimnazjum im. Jana Pawła II w Szymiszowie,Poland,,,,,,,,,,,,,,,,
I.E.S. Luis Bueno Crespo,Spain,,,,,,,,,,,,,,,,
Universidad Autonoma del Carmen,Mexico,,,,,,,,,,,,,,,,
Esat_local,France,,,,,,,,,,,,,,,,
Hisham Hijjawi College of Technology,Palestine,,,,,,,,,,,,,,,,
Loyola Institute of Technology,India,,,,,,,,,,,,,,,,
South Arkansas Community College,United States,,,,,,,,,,,,,,,,
CESF,Spain,,,,,,,,,,,,,,,,
IEFP C-EFAG,Portugal,,,,,,,,,,,,,,,,
Universidad Tecnológica de Pereira,Colombia,,,,,,,,,,,,,,,,
Cape Fear Community College,United States,,,,,,,,,,,,,,,,
Suzhou College of Information Technology,China,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, BORSAD",India,,,,,,,,,,,,,,,,
Universidad Tecnológica de Calvillo,Mexico,,,,,,,,,,,,,,,,
Northland Career Center,United States,,,,,,,,,,,,,,,,
Ndejje University,Uganda,,,,,,,,,,,,,,,,
Denor Tec Computer Institute,Nigeria,,,,,,,,,,,,,,,,
Collège André Lahaye,France,,,,,,,,,,,,,,,,
Zespół Szkół Politechnicznych w Głogowie,Poland,,,,,,,,,,,,,,,,
Telecom ParisTech,France,,,,,,,,,,,,,,,,
STMIK MUHAMMADIYAH BANTEN,Indonesia,,,,,,,,,,,,,,,,
"Universidad Latina,Sede Heredia",Costa Rica,,,,,,,,,,,,,,,,
IPCHILE Sede La Serena,Chile,,,,,,,,,,,,,,,,
Tech Impact,United States,,,,,,,,,,,,,,,,
Dabney S. Lancaster Community College,United States,,,,,,,,,,,,,,,,
CIFP ANDRA MARI LHII,Spain,,,,,,,,,,,,,,,,
"I.T.I. ""G. Donegani""",Italy,,,,,,,,,,,,,,,,
PCSS,Poland,,,,,,,,,,,,,,,,
Jerusalem,Palestine,,,,,,,,,,,,,,,,
UJI,Spain,,,,,,,,,,,,,,,,
مدرسة عبلين الشاملة,Israel,,,,,,,,,,,,,,,,
Red de Colegios Politecnicos,Peru,,,,,,,,,,,,,,,,
Mohandas College of Engineering and Technology,India,,,,,,,,,,,,,,,,
Hidden0122D,China,,,,,,,,,,,,,,,,
AGBU MDS,United States,,,,,,,,,,,,,,,,
Texas A&M University - Cybersecurity Center,United States,,,,,,,,,,,,,,,,
"National Institute of Technology, Kagawa College",Japan,,,,,,,,,,,,,,,,
Zespol Szkol w Gorzowie Slaskim,Poland,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional Santa Cruz,Costa Rica,,,,,,,,,,,,,,,,
JATC of Greater Boston,United States,,,,,,,,,,,,,,,,
Infra,Pakistan,,,,,,,,,,,,,,,,
FEDAC Sant Narcís,Spain,,,,,,,,,,,,,,,,
Tecnológico de Cancún,Mexico,,,,,,,,,,,,,,,,
Center for Advanced Technical Studies,United States,,,,,,,,,,,,,,,,
Munsang College,Hong Kong,,,,,,,,,,,,,,,,
IEFP C-EFAV,Portugal,,,,,,,,,,,,,,,,
IES Esteve Terradas i Illa,Spain,,,,,,,,,,,,,,,,
King Mongkut's Institute of Technology Ladkrabang,Thailand,,,,,,,,,,,,,,,,
ST.JOSEPH COLLEGE OF ENGINEERING,India,,,,,,,,,,,,,,,,
"Grup Scolar Electrotehnica si Telecomunicatii, Constanta",Romania,,,,,,,,,,,,,,,,
Kharkiv College of the State University of Telecommunications,Ukraine,,,,,,,,,,,,,,,,
Universitas Muhammadiyah Malang,Indonesia,,,,,,,,,,,,,,,,
National Rehabilitation Center of Kibi-kogen,Japan,,,,,,,,,,,,,,,,
Liceul Tehnologic „Ionel Teodoreanu”,Romania,,,,,,,,,,,,,,,,
Institut Supérieur des Etudes Technologiques en Communications (Iset'Com),Tunisia,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, KHAMBHAT",India,,,,,,,,,,,,,,,,
Pierce College,United States,,,,,,,,,,,,,,,,
Arab Open University- Beirut,Lebanon,,,,,,,,,,,,,,,,
Kant-Gymnasium Boppard,Germany,,,,,,,,,,,,,,,,
"Federal Government College, Enugu",Nigeria,,,,,,,,,,,,,,,,
IES SANTA MARIA D'EIVISSA,Spain,,,,,,,,,,,,,,,,
TSI ITC Eight,United States,,,,,,,,,,,,,,,,
Asian Institute of Computer Studies Balagtas,Philippines,,,,,,,,,,,,,,,,
SPŠ-IT Kysucké Nové Mesto,Slovakia,,,,,,,,,,,,,,,,
GEO Academies,United States,,,,,,,,,,,,,,,,
Honey Grove ISD,United States,,,,,,,,,,,,,,,,
Informatici Senza Frontiere ONLUS,Italy,,,,,,,,,,,,,,,,
Osaka University,Japan,,,,,,,,,,,,,,,,
INACAP - Sede Copiapó,Chile,,,,,,,,,,,,,,,,
Universidad Nacional de Costa Rica,Costa Rica,,,,,,,,,,,,,,,,
"I.P.S.I.A. ""A. M. Barlacchi""",Italy,,,,,,,,,,,,,,,,
Wyższa Szkoła Agrobiznesu,Poland,,,,,,,,,,,,,,,,
Colegio Industrial Las Nieves,Chile,,,,,,,,,,,,,,,,
Zespol Szkol w Otmuchowie,Poland,,,,,,,,,,,,,,,,
University of Heng Samrin Thbongkhmum-UHST,Cambodia,,,,,,,,,,,,,,,,
highschool shfaram b,Israel,,,,,,,,,,,,,,,,
Hidden0122E,China,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-Instituto Tecnologico Informatica,Uruguay,,,,,,,,,,,,,,,,
Ekibastuz Lyceum,Kazakhstan,,,,,,,,,,,,,,,,
临沂大学,China,,,,,,,,,,,,,,,,
Univerdad Internacional de las Américas (UIA),Costa Rica,,,,,,,,,,,,,,,,
CIBERTEC,Peru,,,,,,,,,,,,,,,,
UNIVERSIDAD TECNOLOGICA DEL VALLE DEL MEZQUITAL,Mexico,,,,,,,,,,,,,,,,
42_KONYA,Turkey,,,,,,,,,,,,,,,,
Canyon ISD,United States,,,,,,,,,,,,,,,,
Tecnologico de Estudios Superiores de Chimalhuacan,Mexico,,,,,,,,,,,,,,,,
Bishop Hall Jubilee School,Hong Kong,,,,,,,,,,,,,,,,
IES Gregorio Prieto,Spain,,,,,,,,,,,,,,,,
IEFP A-EFBE,Portugal,,,,,,,,,,,,,,,,
Miami Dade County Public Schools,United States,,,,,,,,,,,,,,,,
Tink-Teknoloji ve İnsan Kolejleri,Turkey,,,,,,,,,,,,,,,,
Kabardino-Balkar Automobile and Highway Technical College,Russia,,,,,,,,,,,,,,,,
InterCoast Colleges,United States,,,,,,,,,,,,,,,,
SMKN 8 MALANG,Indonesia,,,,,,,,,,,,,,,,
Jackson State University,United States,,,,,,,,,,,,,,,,
五旬節聖潔會永光書院,Hong Kong,,,,,,,,,,,,,,,,
La Joya Early College High School,United States,,,,,,,,,,,,,,,,
A3 Foundation Academy,Nigeria,,,,,,,,,,,,,,,,
Bilhorod-Dnistrovsʹk School #3,Ukraine,,,,,,,,,,,,,,,,
RadhaKrishna Institute of Technology and Engineering,India,,,,,,,,,,,,,,,,
Aso Business Computer College,Japan,,,,,,,,,,,,,,,,
SIMAD University,Somalia,,,,,,,,,,,,,,,,
Colegio República de China IED,Colombia,,,,,,,,,,,,,,,,
National Academy of the National Guard of Ukraine,Ukraine,,,,,,,,,,,,,,,,
Networking Academy UNA,Costa Rica,,,,,,,,,,,,,,,,
Asian Institute of Computer Studies - Baliuag,Philippines,,,,,,,,,,,,,,,,
Publiczne Gimnazjum nr 1,Poland,,,,,,,,,,,,,,,,
SPREAD,Japan,,,,,,,,,,,,,,,,
Cégep André Laurendeau,Canada,,,,,,,,,,,,,,,,
INACAP - Sede Coyhaique,Chile,,,,,,,,,,,,,,,,
University of Kang Ning,Taiwan,,,,,,,,,,,,,,,,
Grozny Center of Education,Russia,,,,,,,,,,,,,,,,
Scoala Timboiesti,Romania,,,,,,,,,,,,,,,,
惠东职业中学,China,,,,,,,,,,,,,,,,
atid school,Israel,,,,,,,,,,,,,,,,
inABLE Academy,Kenya,,,,,,,,,,,,,,,,
Hidden0122F,China,,,,,,,,,,,,,,,,
Institut Teknologi Indonesia,Indonesia,,,,,,,,,,,,,,,,
Putnam Career & Technical Center,United States,,,,,,,,,,,,,,,,
81_DUZCE,Turkey,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-Polo Tecnológico Durazno,Uruguay,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional Puntarenas,Costa Rica,,,,,,,,,,,,,,,,
Lycée Professionnel Robert Schuman,France,,,,,,,,,,,,,,,,
HUTECH,Vietnam,,,,,,,,,,,,,,,,
Universidad de San Martín de Porres,Peru,,,,,,,,,,,,,,,,
IIS Galileo Galilei-Crema,Italy,,,,,,,,,,,,,,,,
Instituto Tecnologico de Campeche,Mexico,,,,,,,,,,,,,,,,
Arrels Secundaria,Spain,,,,,,,,,,,,,,,,
Laureano Gómez,Colombia,,,,,,,,,,,,,,,,
IEFP N-EFBG,Portugal,,,,,,,,,,,,,,,,
Asher College,United States,,,,,,,,,,,,,,,,
Livingston Area Career Center,United States,,,,,,,,,,,,,,,,
Stavropol Gymnasium #30,Russia,,,,,,,,,,,,,,,,
MINISTERIO DE EDUCACIÓN-DEBA,Peru,,,,,,,,,,,,,,,,
Institut Teknologi Nasional Malang,Indonesia,,,,,,,,,,,,,,,,
Gymnázium A.H. Škultétyho,Slovakia,,,,,,,,,,,,,,,,
National University of Tainan,Taiwan,,,,,,,,,,,,,,,,
Bell Creek Academy,United States,,,,,,,,,,,,,,,,
El Naser Exp,Egypt,,,,,,,,,,,,,,,,
Arkansas Tech University,United States,,,,,,,,,,,,,,,,
INTECAP EL PROGRESO,Guatemala,,,,,,,,,,,,,,,,
"Universitatea de Stat ""B.P.Hasdeu"" din Cahul",Moldova,,,,,,,,,,,,,,,,
Keio University,Japan,,,,,,,,,,,,,,,,
"National Institute of Technology, Toba College",Japan,,,,,,,,,,,,,,,,
Hebrew,Israel,,,,,,,,,,,,,,,,
"G.Pulla Reddy Engineering College, Kurnool",India,,,,,,,,,,,,,,,,
Universidad Autónoma de San Luis Potosí,Mexico,,,,,,,,,,,,,,,,
Zespol Szkol Nr 2 w Ostrzeszowie,Poland,,,,,,,,,,,,,,,,
INACAP - Sede Concepcion-Talcahuano,Chile,,,,,,,,,,,,,,,,
UNITED NATIONS,United States,,,,,,,,,,,,,,,,
Amélie Bouquain,France,,,,,,,,,,,,,,,,
Ateneo de Naga University,Philippines,,,,,,,,,,,,,,,,
Thomas A. Edison High School,United States,,,,,,,,,,,,,,,,
МОУ ВПО Южно-Уральский профессиональный институт,Russia,,,,,,,,,,,,,,,,
Antelope Valley College,United States,,,,,,,,,,,,,,,,
Harmony Science Academy Dallas,United States,,,,,,,,,,,,,,,,
Vidya Academy of Science and Technology,India,,,,,,,,,,,,,,,,
Hoc Vien Cong Nghe BKACAD,Vietnam,,,,,,,,,,,,,,,,
Hidden0122AA,China,,,,,,,,,,,,,,,,
Ort Orayta Afula,Israel,,,,,,,,,,,,,,,,
IES Penyagolosa,Spain,,,,,,,,,,,,,,,,
Szkola Podstawowa nr 10 z Oddzia_ami Integracyjnymi w Nysie,Poland,,,,,,,,,,,,,,,,
Eastern Michigan University,United States,,,,,,,,,,,,,,,,
Clinton Community College,United States,,,,,,,,,,,,,,,,
lycee victor Hugo,France,,,,,,,,,,,,,,,,
Cortland Junior Senior High School,United States,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-Polo Educativo Latu Centro Caime,Uruguay,,,,,,,,,,,,,,,,
Comstor Academy,Spain,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional Pejibaye,Costa Rica,,,,,,,,,,,,,,,,
PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,Peru,,,,,,,,,,,,,,,,
CIFP Pico Frentes,Spain,,,,,,,,,,,,,,,,
Technical University of Kosice,Slovakia,,,,,,,,,,,,,,,,
IEFP N-EFBR,Portugal,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, VASAD",India,,,,,,,,,,,,,,,,
Amarillo College,United States,,,,,,,,,,,,,,,,
Marine Military Academy,United States,,,,,,,,,,,,,,,,
West High School,United States,,,,,,,,,,,,,,,,
JP-VEDC Malang,Indonesia,,,,,,,,,,,,,,,,
Mercer University,United States,,,,,,,,,,,,,,,,
Centros de Integracion Juvenil Unidad de Hospitalizacion Punta Diamante,Mexico,,,,,,,,,,,,,,,,
Stavropol School #34,Russia,,,,,,,,,,,,,,,,
Muni University,Uganda,,,,,,,,,,,,,,,,
"Liceul Teoretic ""Mihai Eminescu""",Moldova,,,,,,,,,,,,,,,,
Ecole Supérieur de Technologie-Meknes,Morocco,,,,,,,,,,,,,,,,
Sri Nandhanam College of Engineering and Technology,India,,,,,,,,,,,,,,,,
Rubtsovsk Agricultural Industrial College,Russia,,,,,,,,,,,,,,,,
FTI UNIVERSITAS YARSI,Indonesia,,,,,,,,,,,,,,,,
Cheney High School,United States,,,,,,,,,,,,,,,,
Asociacion Teleton Pro Rehabilitacion,El Salvador,,,,,,,,,,,,,,,,
Southwestern Community College,United States,,,,,,,,,,,,,,,,
North-West Academy Support Centre - Tehnoshkola,Russia,,,,,,,,,,,,,,,,
Moubarak Learning Centre,Senegal,,,,,,,,,,,,,,,,
Volgograd College of Technology,Russia,,,,,,,,,,,,,,,,
Instituto Profesional Santo Tomas - Sede Talca,Chile,,,,,,,,,,,,,,,,
Lycee Philippe de Girard,France,,,,,,,,,,,,,,,,
AMA Computer College - Caloocan,Philippines,,,,,,,,,,,,,,,,
Thomas Nelson Community College,United States,,,,,,,,,,,,,,,,
Ouray School District R-1,United States,,,,,,,,,,,,,,,,
OBEE-Academie,Gabon,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional Liberia,Costa Rica,,,,,,,,,,,,,,,,
BachKhoa Networking Academy,Vietnam,,,,,,,,,,,,,,,,
Lycée George Brière,France,,,,,,,,,,,,,,,,
Hidden0122BB,China,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-Escuela Superior de Informática Buceo,Uruguay,,,,,,,,,,,,,,,,
University of Wisconsin System,United States,,,,,,,,,,,,,,,,
OCM BOCES McEvoy Campus,United States,,,,,,,,,,,,,,,,
"UFR Sciences et Technologie, UPEC",France,,,,,,,,,,,,,,,,
Hong Kong Information Technology Training Assoication,Hong Kong,,,,,,,,,,,,,,,,
Universidad de Colima,Mexico,,,,,,,,,,,,,,,,
IEFP C-EFCO,Portugal,,,,,,,,,,,,,,,,
ICTIF Cisco Academy,Nigeria,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, JABUGAM",India,,,,,,,,,,,,,,,,
SMK Telkom Malang,Indonesia,,,,,,,,,,,,,,,,
Scottsdale Unified - Coronado,United States,,,,,,,,,,,,,,,,
Atilim University,Turkey,,,,,,,,,,,,,,,,
Telecom Egypt - Alexandria,Egypt,,,,,,,,,,,,,,,,
East Syracuse Minoa Central High School,United States,,,,,,,,,,,,,,,,
Politechnika Slaska w Gliwicach,Poland,,,,,,,,,,,,,,,,
Stavropol Gymnasium #25,Russia,,,,,,,,,,,,,,,,
Parkway North High School,United States,,,,,,,,,,,,,,,,
Partner Template Storage,United States,,,,,,,,,,,,,,,,
Public Association DNT,Moldova,,,,,,,,,,,,,,,,
ScanPlus GmbH,Germany,,,,,,,,,,,,,,,,
University of Sierra Leone,Sierra Leone,,,,,,,,,,,,,,,,
INACAP - Sede Talca,Chile,,,,,,,,,,,,,,,,
GALACTUS Digital,France,,,,,,,,,,,,,,,,
"Hochschule für Technik und Wirtschaft, Fachbereich Elektrotechnik",Germany,,,,,,,,,,,,,,,,
樹德科技大學,Taiwan,,,,,,,,,,,,,,,,
OMITT Innovative Solutions,United States,,,,,,,,,,,,,,,,
I.P.S.S.C.T. LUIGI EINAUDI Palermo,Italy,,,,,,,,,,,,,,,,
Zespol Szkol nr 1 im. Kazimierza Wielkiego,Poland,,,,,,,,,,,,,,,,
Aditya Academy,India,,,,,,,,,,,,,,,,
Galamb Jozsef Mezogazdasagi Szakkepzo Iskola,Hungary,,,,,,,,,,,,,,,,
Telecentar,Croatia,,,,,,,,,,,,,,,,
"National Institute of Technology, Kumamoto College",Japan,,,,,,,,,,,,,,,,
Kherson polytechnic college,Ukraine,,,,,,,,,,,,,,,,
Colegio Tecnico Profesional Pococi,Costa Rica,,,,,,,,,,,,,,,,
Consejo de Educación Técnico Profesional-Polo Tecnológico Paysandu,Uruguay,,,,,,,,,,,,,,,,
Hidden0122CC,China,,,,,,,,,,,,,,,,
"Mission of Hope, Haiti",Haiti,,,,,,,,,,,,,,,,
Székesfehérvári SZC Hunyadi Mátyás Szakgimnáziuma,Hungary,,,,,,,,,,,,,,,,
Champlain Regional College - Saint-Lambert Campus,Canada,,,,,,,,,,,,,,,,
ISEN YNCREA Ouest,France,,,,,,,,,,,,,,,,
Zentrum für Schulqualität und Lehrerbildung,Germany,,,,,,,,,,,,,,,,
IEFP N-EFDV,Portugal,,,,,,,,,,,,,,,,
"Taraba State College of Education, Zing",Nigeria,,,,,,,,,,,,,,,,
October 6 University - ITPro,Egypt,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, NASWADI",India,,,,,,,,,,,,,,,,
Robert Doisneau,France,,,,,,,,,,,,,,,,
Centros de Integración Juvenil Texcoco,Mexico,,,,,,,,,,,,,,,,
University of Wisconsin-La Crosse,United States,,,,,,,,,,,,,,,,
Liceum Ogólnokształcące im. T. Kościuszki,Poland,,,,,,,,,,,,,,,,
Rostov State Economic University - Georgievsk branch,Russia,,,,,,,,,,,,,,,,
Colegiul Tehnic Radu Negru,Romania,,,,,,,,,,,,,,,,
Milton District High School,Canada,,,,,,,,,,,,,,,,
SMK Muhammadiyah 2 Semarang,Indonesia,,,,,,,,,,,,,,,,
Institute of Information Technology,United States,,,,,,,,,,,,,,,,
Colegiul National Costache Negri,Romania,,,,,,,,,,,,,,,,
Crystal Mind Academy,Romania,,,,,,,,,,,,,,,,
Servicio Nacional de Aprendizaje Valledupar,Colombia,,,,,,,,,,,,,,,,
Nagoya Computer School,Japan,,,,,,,,,,,,,,,,
Panpacific University North Philippines-Tayug Campus Inc.,Philippines,,,,,,,,,,,,,,,,
Zain Jordan,Jordan,,,,,,,,,,,,,,,,
Gimnazjum nr 1 w Krzeszowicach,Poland,,,,,,,,,,,,,,,,
ГБУ ДО ЦДЮТТИТ Пушкинского р-на СПб,Russia,,,,,,,,,,,,,,,,
Instituto Profesional Santo Tomas - Sede Temuco,Chile,,,,,,,,,,,,,,,,
Волжский политехнический институт,Russia,,,,,,,,,,,,,,,,
ISTANTE,Italy,,,,,,,,,,,,,,,,
National Yunlin University of Science and Technology,Taiwan,,,,,,,,,,,,,,,,
Hampton University,United States,,,,,,,,,,,,,,,,
Yibing Vocational College,China,,,,,,,,,,,,,,,,
I.T.I. Alessandro Volta,Italy,,,,,,,,,,,,,,,,
BFE Oldenburg,Germany,,,,,,,,,,,,,,,,
ISET BEJA,Tunisia,,,,,,,,,,,,,,,,
Information Technology Department，Wuhan Police Vocational College,China,,,,,,,,,,,,,,,,
DE LA SALLE UNIVERSITY DASMARINAS SENIOR HIGH SCHOOL,Philippines,,,,,,,,,,,,,,,,
İstanbul Maltepe Mesleki ve Teknik Anadolu Lisesi,Turkey,,,,,,,,,,,,,,,,
Сулеймен Демирел атындағы Университет,Kazakhstan,,,,,,,,,,,,,,,,
Kherson Academy of Continuing Education,Ukraine,,,,,,,,,,,,,,,,
I Liceum ogolnoksztalcace im. Marcina Kromera w Gorlicach,Poland,,,,,,,,,,,,,,,,
Asociación Educativa del Sur. ASEDES,Guatemala,,,,,,,,,,,,,,,,
LPO Algoud-Laffemas,France,,,,,,,,,,,,,,,,
Melitopol industrial economic college,Ukraine,,,,,,,,,,,,,,,,
Diploma Komputer dan Sistem Informasi SV UGM,Indonesia,,,,,,,,,,,,,,,,
Regimiento de Transmisiones 21,Spain,,,,,,,,,,,,,,,,
IES. ISAAC PERAL,Spain,,,,,,,,,,,,,,,,
Air Force Comprehensive School Academy,Nigeria,,,,,,,,,,,,,,,,
"IEFP, IP - CEFP de Évora",Portugal,,,,,,,,,,,,,,,,
"INDUSTRIAL TRAINING INSTITUTE, SANKHEDA",India,,,,,,,,,,,,,,,,
Construir Futuro - ASC,Peru,,,,,,,,,,,,,,,,
SMK Negeri 4 Malang,Indonesia,,,,,,,,,,,,,,,,
IES Poblenou,Spain,,,,,,,,,,,,,,,,
Staraya Russa Politechnical College,Russia,,,,,,,,,,,,,,,,
Centros de Integración Juvenil Tehuacan,Mexico,,,,,,,,,,,,,,,,
Southern University (IMBL),Russia,,,,,,,,,,,,,,,,
SMK SAKTI Gemolong,Indonesia,,,,,,,,,,,,,,,,
Crossland High School,United States,,,,,,,,,,,,,,,,
Zespół Szkół Techniczno-Informatycznych,Poland,,,,,,,,,,,,,,,,
乐山师范学院,China,,,,,,,,,,,,,,,,
Asociatia Netschool,Romania,,,,,,,,,,,,,,,,
Temasek Polytechnic,Singapore,,,,,,,,,,,,,,,,
Université Kofi Annan de Guinée,Guinea,,,,,,,,,,,,,,,,
Edgecombe Community College,United States,,,,,,,,,,,,,,,,
جامعة عدن-مركز الحاسب الالي,Yemen,,,,,,,,,,,,,,,,
Escuela Especializada en Ingeniería ITCA-FEPADE,El Salvador,,,,,,,,,,,,,,,,
RSR-Rungta College of Engineering & Technology,India,,,,,,,,,,,,,,,,
Istante - IT Competence Center,Italy,,,,,,,,,,,,,,,,
UC TATI,Malaysia,,,,,,,,,,,,,,,,
QA_Spr56.2CA03Sep1854,India,,,,,,,,,,,,,,,,
ITLA,Dominican Republic,,,,,,,,,,,,,,,,
Publiczne Technikum WZDZ w Opolu,Poland,,,,,,,,,,,,,,,,
MEBS Okulu,Turkey,,,,,,,,,,,,,,,,
"School of Information Science and Engineering,Chongqing Jiaotong University",China,,,,,,,,,,,,,,,,
Berufsbildende Schulen Haarentor,Germany,,,,,,,,,,,,,,,,
San Jose State University,United States,,,,,,,,,,,,,,,,
Lawrence High School,United States,,,,,,,,,,,,,,,,
Meru University College of Science and Technology,Kenya,,,,,,,,,,,,,,,,
University of Shizuoka Institute of Science and Technology,Japan,,,,,,,,,,,,,,,,
ICT Learning Solutions,Italy,,,,,,,,,,,,,,,,
Essex County College,United States,,,,,,,,,,,,,,,,
IEFP G-EFFA,Portugal,,,,,,,,,,,,,,,,
ITBU,Russia,,,,,,,,,,,,,,,,
Centros de Integración Juvenil Cancun,Mexico,,,,,,,,,,,,,,,,
INSTITUT NUMÀNCIA FORMACIÓ S.L.,Spain,,,,,,,,,,,,,,,,
Zespół Szkół Licealnych i Ekonomicznych nr 1 w Warszawie,Poland,,,,,,,,,,,,,,,,
УГАТУ,Russia,,,,,,,,,,,,,,,,
Medical Institute of North Caucasian State Humanitarian Technological Academy,Russia,,,,,,,,,,,,,,,,
Zespół Szkół Elektronicznych i Informatycznych im. KEN,Poland,,,,,,,,,,,,,,,,
Tecsup-Trujillo,Peru,,,,,,,,,,,,,,,,
Corporación Universitaria Agustiniana,Colombia,,,,,,,,,,,,,,,,
